theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,costs1,costs2,effects1,effects2
1000.4211497091,0.0694915673,7.3787480369,396.4663231499,0.6029314903,0.2963122234,2.4655624669,0.1993880854,-0.1332398046,0.8661794272,1498.6819276618,0.0423117522,5.7671080449,0.8438536095,0.2846740023,2.082504245,0.1856524059,-0.1001841809,0.5572258623,1203.7135253011,1595.4262309957,0.4174761605,0.4899017154
999.1928247004,0.0870502778,6.1381723022,369.0700254796,0.8017307161,0.3627220414,3.1664151911,0.2350864417,-0.1126969626,0.3342815089,1499.8881470189,0.0633144138,6.1939461198,0.9735304076,0.2584724338,3.8700760352,0.1069125154,-0.0891971648,0.7732453304,1196.3978652125,1644.6248876812,0.911954346,0.9664563335
997.9108325203,0.1166198656,3.4528508547,764.3549979555,0.7288890644,0.1736759333,3.6223689893,0.2336788705,-0.0948364365,0.5076766716,1500.4168702394,0.1080972746,6.4151953288,0.9811816776,0.2515969898,4.2360172961,0.1628524606,-0.1003536207,0.7467535115,1305.6944258849,2030.4704091484,0.4473066995,1.0335091434
1000.0288991394,0.101264874,6.9020086375,533.8644518176,0.7517470783,0.2382208165,3.5080464485,0.116307007,-0.074738901,0.4926616481,1497.9717366389,0.1007587505,5.9220298596,0.8491239396,0.3075173856,2.017723625,0.1827418888,-0.1118975975,0.5750264289,1373.1633331399,1816.5266952723,0.623944743,0.5151103895
999.1403627751,0.1020969587,3.7490196008,101.1264760236,0.7984177218,0.2874575521,2.8755287831,0.2207303403,-0.0656418741,0.494936184,1499.7788949775,0.0687665843,7.4590607753,0.8448750207,0.3416392771,2.9323996315,0.0910772537,-0.0732241517,0.4124296931,1037.8478866079,1551.6501161745,0.6527948666,0.843664619
1000.3971976424,0.1308411185,6.297834839,163.157562932,0.7034556893,0.328518245,3.7180077223,0.2406523021,-0.0571300031,0.4059640879,1500.5754886099,0.0674185098,5.2288809267,0.9309282371,0.3280568527,1.9748685181,0.2176406793,-0.1308065121,0.4624398675,1134.8415999963,1558.092340903,0.8536428706,0.5899545698
999.5001065784,0.1275302262,8.6792090875,300.7620593418,0.8359789787,0.40590346,3.0174450969,0.1200346999,-0.1124078215,0.670281133,1499.5051914618,0.0742268816,4.6817974218,0.8957836508,0.3537305222,3.1764404675,0.1370754956,-0.0986265978,0.4694118451,1332.4020501796,1604.0245854967,1.0148558725,1.0001599294
999.5543824402,0.0977836096,5.4148635053,301.7921127381,0.7160743357,0.3798991639,2.939542343,0.2435682794,-0.0874181563,0.6955027227,1498.9983964852,0.0793881924,5.9934842023,0.8807169067,0.3507948852,3.7426470988,0.1438540856,-0.0796530179,0.2404776144,1159.3487487801,1642.5946681457,0.784852617,1.1535390204
1001.8066200066,0.1188513194,5.2714143119,463.7597017654,0.7019111432,0.3564408095,2.8176517531,0.3281186454,-0.0787399017,0.7363060138,1501.6101605295,0.0768488921,5.9986543767,0.8877575502,0.2938462512,2.8211050031,0.180511865,-0.0953681007,0.4003292641,1292.3588191225,1715.3987190591,0.6859244369,0.7290336813
998.4263595206,0.0946156495,5.3357314246,219.7211282378,0.6936687653,0.3441722162,3.5777797988,0.3567028319,-0.0762675176,0.3688107683,1499.5905826708,0.0784424875,3.5242375293,0.7048915305,0.3526759321,3.5549577752,0.2346313702,-0.1009934631,0.1440409303,1109.3511855614,1560.3324794297,0.8441311362,0.8803431519
999.1977574121,0.0608480452,8.7657782559,425.2234709014,0.6321324427,0.3187400972,2.6504251758,0.3403116766,-0.1013085047,0.54620802,1500.0236243502,0.1255473916,5.5238994876,0.7469706012,0.3491671795,1.9882263785,0.1926639673,-0.082698448,0.4131480712,1226.0036527129,1794.9208521611,0.5151921281,0.5119817753
1000.6154190433,0.0945709529,6.1080763376,246.9753815636,0.7853226912,0.1191035884,3.7901517934,0.2687256316,-0.1425923686,0.4320914603,1500.7544717461,0.051112749,3.3390012043,0.8305624771,0.3024895161,4.5953943365,0.2751833981,-0.1196440304,0.7957371633,1143.2799084579,1542.9046562314,0.3379539251,1.128331631
1000.1251891019,0.1263945398,0.551368796,639.0331094665,0.8185387166,0.2393560461,2.9489676606,0.1284811255,-0.0787432472,0.8708795566,1501.0391401218,0.0937850434,5.6415126724,0.9002525672,0.2862789597,3.0735514199,0.2245512542,-0.1037896664,0.7910753288,1044.659409833,1839.1448554541,0.5689574979,0.7736891443
1001.0352628767,0.0626187887,6.2307260803,400.4201299777,0.653672464,0.49098109,2.5562966814,0.3249137803,-0.0729209001,0.872730497,1499.2462071122,0.0696403184,6.3481864055,0.8086335788,0.2595629032,2.6890247354,0.2647506274,-0.1038197384,0.5018968249,1157.2633890006,1676.2678313927,0.7997423419,0.5506075347
999.6727797324,0.1166730732,3.6097763099,506.6057853803,0.5349287578,0.3583725094,2.4820820849,0.0654698075,-0.092440906,0.3107812871,1499.6800200088,0.0538793858,7.107926722,0.7194299046,0.3168663431,0.876388131,0.2605336158,-0.0804287009,0.3200786298,1213.036744485,1693.6952055333,0.4739435957,0.193077126
1000.8932862595,0.0998547666,2.9774669784,412.6901982488,0.8133488296,0.1877369843,3.242365382,0.2560978873,-0.0966711041,0.474824067,1499.5658205598,0.0785602207,5.4934338023,0.8795770472,0.3630317336,4.8195413655,0.1789958093,-0.1031757371,0.5222007267,1123.5919713861,1677.6686193557,0.4833397649,1.5293048485
1000.4285301369,0.0972243327,6.3709557138,246.7734311645,0.651628276,0.4024597075,2.9591560367,0.2951245727,-0.0942507809,0.2706369096,1500.3905623237,0.0743845416,5.5965285297,0.7742984529,0.3338745781,2.2550888603,0.24699966,-0.0858093466,0.7378792458,1153.2829343968,1603.1211594657,0.7685229174,0.5673430841
999.9110265137,0.1340493377,3.9963995639,339.1225779063,0.8799194249,0.3298624543,4.6168655345,0.2201071639,-0.0958284337,0.3386479242,1499.8771658271,0.080077217,4.6351210887,0.9022230898,0.3254352651,5.3447140269,0.1892040949,-0.1137988421,0.6184898601,1181.5839815283,1625.7484783122,1.3329132748,1.5559725006
997.9222457616,0.0951542537,2.4195253805,589.0155360178,0.7875989783,0.2975977482,3.1356938813,0.252553171,-0.0828453269,0.3637935164,1498.9663353739,0.0670323834,5.4685100145,0.816210286,0.3452220345,3.2735902755,0.1293036964,-0.1083657586,0.7742566569,1133.5301922467,1714.8801463527,0.7273564244,0.9115629351
999.4850642535,0.0892871715,5.0803449341,364.0026802127,0.5561872948,0.2312472096,2.822401906,0.3509797937,-0.1117686723,0.5688647918,1500.2365329674,0.0708475741,3.2802520116,0.8094606482,0.3893245044,3.2816103634,0.24915569,-0.1148111229,0.3468165887,1164.6001851628,1584.829990557,0.3406924501,1.0242551125
999.4518051322,0.0954912002,4.6569649149,459.5380811227,0.8321554851,0.3222894448,3.3514604274,0.1461812486,-0.0923588638,0.6156262773,1501.9835879968,0.0716501532,6.7616136752,0.9068853206,0.4121361422,4.1737414318,0.1349375522,-0.1015961243,0.66781905,1203.8080079859,1724.6163034104,0.8905330394,1.5508232853
1001.2497069567,0.105674621,2.194119768,457.6582865556,0.82981741,0.2456309248,3.3259712088,0.1795968235,-0.0855020006,0.2530156042,1499.3602834428,0.0893251706,6.3090644646,0.8421721241,0.2886967789,4.1347961141,0.1594374293,-0.1015233316,0.4423736218,1107.363627225,1757.2773910307,0.6740435006,0.9981422848
1000.3970752329,0.0852935131,2.9423904151,406.3744605542,0.5665667063,0.2801355089,3.1940034092,0.3755262193,-0.1091454417,0.4870980464,1500.2588481135,0.0965146595,5.6779001043,0.658939139,0.271320382,2.0106872519,0.0996989737,-0.1258106852,0.5050857265,1102.3835795072,1722.9522944528,0.4869730211,0.3531425541
1001.0947326592,0.0931266394,4.7425621387,241.5478482799,0.702042375,0.1575911776,3.1287946231,0.3193620367,-0.0909481691,0.2727239452,1499.8520438618,0.0867752531,6.3187093604,0.8015779421,0.307793865,3.9125839968,0.2287703126,-0.1079134189,0.8124725569,1107.7764833579,1632.2945657447,0.3382349611,0.9452579237
1000.7077539051,0.0946306921,6.0928002603,304.846094672,0.8223553516,0.2197278159,2.9236148701,0.189399334,-0.0724931006,0.5286727997,1500.7928974149,0.088294188,6.859458811,0.6733687447,0.3517465649,2.4218263077,0.1686244457,-0.1137973354,0.7663357439,1176.4716185483,1685.4230400936,0.5210219206,0.5589167899
999.0108320237,0.0849876943,3.8136497622,295.122627008,0.7750655345,0.3551960113,2.9391724896,0.2787915503,-0.109673841,0.8668880975,1499.1078885285,0.0980800008,5.908295784,0.8558913791,0.3124128627,4.3295817291,0.0945076627,-0.1065895899,0.8053793218,1094.6640006379,1670.1272174113,0.7826486422,1.1495802333
1001.6150477836,0.1296815489,4.8967333803,632.283619342,0.6397237976,0.3291058738,2.9009838167,0.0818910187,-0.1275152892,0.4011928458,1500.0132537523,0.0914449957,6.3207503092,0.6531758003,0.3477273043,3.0052979296,0.2237800671,-0.0890170999,0.5770078705,1403.1252432766,1865.4738085933,0.606574623,0.6710903414
1000.0463511744,0.0940447107,4.803529261,424.0470930332,0.5456640148,0.3617553328,1.7492760192,0.1488386578,-0.0870358889,0.4903641448,1499.5847025834,0.0937521324,7.6103707722,0.6114965485,0.2709010209,0.2608928544,0.1596110075,-0.0872224286,0.2347748089,1191.6081496552,1802.1374219887,0.3389492795,0.0399497611
1000.1344400951,0.0597577775,0.6688055191,508.2519666405,0.8240946109,0.5466913267,2.6682341254,0.3511792574,-0.0958824169,0.1845777608,1497.7259568902,0.0961297953,6.0198514076,0.7704259477,0.3560320847,3.9873680488,0.1900975233,-0.1143132983,0.307756136,1020.4474066332,1791.8448050752,1.1958920962,1.0870327784
1000.9851169353,0.111489108,5.79114407,445.3918691819,0.6696827581,0.1759341219,3.2925467592,0.153532779,-0.1141772041,0.1974221764,1500.6043448225,0.061286448,6.4891543175,0.7858838899,0.3002852335,3.2360135525,0.1972953178,-0.0955554593,0.3037017416,1288.5521485347,1677.7354523741,0.3844672176,0.7579390806
999.2883383204,0.0974808252,3.3017532626,280.3918444206,0.8117866706,0.2226442349,3.5074224241,0.3872865393,-0.090146443,0.3815334429,1499.4619679288,0.0959873327,6.4298698296,0.9599350004,0.3519214533,3.9004488209,0.1833706815,-0.1072441724,0.461497612,1089.5345935475,1672.51590416,0.6206099159,1.3085807791
1002.0505551925,0.1180011036,5.6429300929,321.3936183301,0.8115573697,0.3233616508,3.3284004929,0.1361270877,-0.0927051054,0.5145754981,1501.2114676348,0.0952135642,6.4572587009,0.8019371763,0.2698457562,2.7799141819,0.1123628258,-0.0988408417,0.5653450675,1216.0575596972,1698.8102472678,0.8669668184,0.595292862
1000.3043405192,0.1084569608,1.4558357408,247.5794382491,0.8713864267,0.3557868157,3.2947754892,0.3975082732,-0.1057879606,0.3956585692,1498.303161012,0.0679579326,6.9069982212,0.8685746805,0.3327336863,3.1025536333,0.1783177133,-0.0980499773,0.2839996212,1039.3960246255,1614.5133148351,1.0048339314,0.8916851187
999.9436295166,0.0769558319,4.3915944916,410.589137288,0.6977767823,0.3421279616,2.8316609414,0.1967576017,-0.1044323645,0.1189338482,1498.9199630598,0.1168748938,6.1737194942,0.8633960739,0.2338272886,2.2469347992,0.2041979093,-0.1066218758,0.8751389204,1138.7058446257,1795.1817088246,0.6735556019,0.4345702036
999.4817035335,0.1241178569,7.2634234725,603.4886103024,0.7651754539,0.300291624,2.5634719699,0.3066351187,-0.0973275539,0.4779047094,1501.740151846,0.102156232,6.4423340836,0.7517286253,0.2680866128,2.4715430394,0.1665298899,-0.0584737246,0.557411991,1543.5390906237,1898.9108372881,0.5747611604,0.4926581993
1001.565853962,0.082082823,5.0075387462,336.1619198874,0.6653140248,0.3474754147,2.0438520062,0.3459177241,-0.088597702,0.6083390421,1501.0462554105,0.060559573,5.9503798163,0.9804731729,0.3593739868,2.3338901498,0.1598114314,-0.10762454,0.5395067113,1139.7394683217,1622.1830305024,0.4538541717,0.8130821716
1000.8940732838,0.1026140488,4.9932240576,373.0671810462,0.4815187716,0.3574198511,2.8145262483,0.1468069766,-0.0692585791,0.5596651299,1499.8193633068,0.0528715128,6.2089230436,0.8196284945,0.2704460334,2.8356316714,0.1851471279,-0.1046008066,0.7192176093,1192.04434669,1622.2880495713,0.4787017852,0.6146323189
999.8303281681,0.1072468569,2.0627242362,301.2128132843,0.7246133972,0.3506107353,3.1173612391,0.2123809556,-0.1051580573,0.8916696773,1500.285826374,0.0820730197,5.6693639721,0.837621655,0.2939173918,3.4531296788,0.3061876558,-0.0879404724,0.5093760076,1066.4648348373,1640.4406968529,0.7720740141,0.8364158198
1000.6722926406,0.0954140496,6.2043851934,417.5541945362,0.8261308118,0.4479333657,3.1867438968,0.4086144429,-0.0985673986,0.467611104,1500.2288398461,0.1041072443,5.1973963755,0.8124070989,0.2970335797,3.4647224325,0.1903070578,-0.0927459065,0.6828852009,1247.8583281622,1726.1618251744,1.1604260003,0.8240266929
1001.0227147938,0.0877946279,6.6797256795,187.1184216011,0.8001151509,0.4203414179,3.2832636093,0.3165251174,-0.1227359828,0.6071379005,1500.5046187921,0.0868949417,5.4473599837,0.8826837475,0.2826940928,4.5609199555,0.216358328,-0.1592108811,0.5971524786,1110.7571961446,1589.0767547123,1.0806455503,1.117514118
1000.8571436712,0.0537428936,6.2381659481,542.2301040104,0.6272615898,0.2535564285,2.955439265,0.2026931985,-0.0943563642,0.7433144751,1498.1178606772,0.0634515355,6.5662539507,0.7871488145,0.222969937,2.5497821506,0.1767622583,-0.0844322516,0.5708957716,1182.6436298672,1724.0320122301,0.4558352278,0.438993298
998.5925978895,0.1042207699,8.5707847416,392.4018606931,0.7187030737,0.1649472931,2.6075389889,0.325218781,-0.0991276278,0.5538969676,1501.1936411759,0.1003809224,3.8852162651,0.80376898,0.1990938433,3.4777327646,0.1916047902,-0.1141624621,0.6353806041,1349.1070450179,1654.2309916892,0.2912622396,0.5426274065
998.4194553421,0.1075906011,5.8465446927,-63.6889146492,0.6920922145,0.2865733739,3.6357595417,0.3531620828,-0.079961879,1.0246061322,1500.3335560611,0.0705215464,3.6727503468,0.8713525599,0.3266556245,3.768941168,0.1944454473,-0.1439554605,0.6930933538,958.3570098683,1483.8376155019,0.6921647307,1.05336136
999.6282184706,0.1520734306,6.7883961918,286.1524717585,0.7109109193,0.1869384445,3.2829835421,0.1810786671,-0.0771709658,0.3437951126,1500.1330510221,0.0746882809,6.0961809257,0.946529733,0.3156146403,3.055606749,0.2204454016,-0.1004721578,0.2745235618,1295.0333438261,1630.4220695463,0.4314930914,0.9067474887
1000.959782623,0.0680385859,7.4491519046,178.9577989416,0.6461522673,0.24307419,2.6180908,0.1220843813,-0.1030196812,0.5441612742,1498.8449227208,0.0941705946,4.020672522,0.8189138894,0.3054930509,2.0284749229,0.2244454084,-0.0596312368,0.5703945292,1091.6609212332,1566.6035570372,0.404361068,0.4998345117
999.9556122161,0.1036256698,5.3214704123,469.0936842363,0.7859082871,0.3538617439,2.678588528,0.2861827761,-0.0999062125,0.4989884387,1501.0443082401,0.0835055178,6.5441423947,0.7489898553,0.2428873742,2.5601176718,0.2464615684,-0.1306982352,0.2307915705,1258.633072533,1757.3908715906,0.7306563793,0.4583027864
1000.8244623561,0.0779665356,3.7722140186,703.1038566852,0.7390046057,0.2416421986,2.9255029601,0.2286859181,-0.119471623,0.383494483,1498.7232388882,0.0441148785,6.1301627881,0.9759094192,0.3448035032,2.8254701722,0.0999980777,-0.1256596831,0.3363764941,1207.6118476917,1688.8645896193,0.5119431706,0.9465353835
999.8081208085,0.1105415652,7.1014061065,389.0053419507,0.5962602638,0.1592318492,2.689126037,0.0617880868,-0.1281931451,0.6066851897,1500.5287471548,0.0453701073,6.5811400794,0.6697669785,0.307731785,2.0860958167,0.1705520123,-0.0966118297,0.2180062927,1305.1775267279,1616.6806975029,0.2505099348,0.4263700986
1000.1627824657,0.0815904725,1.4426147588,304.452381907,0.6350926716,0.0516135887,2.0779879098,0.1534824661,-0.0886515829,0.3964250493,1501.0915183598,0.0983744393,5.2796823883,0.7919634347,0.2350105979,2.6162190922,0.2441976628,-0.0763063279,0.4871813777,1035.9979298782,1659.2197606524,0.0627212788,0.4778521216
1000.6939656086,0.116680324,4.8541164578,700.2327974909,0.7506539562,0.4394206993,2.4855783888,0.2667322619,-0.1265837981,0.5115765929,1498.7269463264,0.0924282376,5.6886894521,0.8234016567,0.216342019,2.6546275626,0.177609747,-0.1052834742,0.3722294276,1397.2917341957,1866.9062282448,0.8026023425,0.4659252796
1000.3165998918,0.0752454441,4.6338375386,373.0577868654,0.7012681614,0.373977238,3.2299881812,0.3577060793,-0.1040301989,0.6502553034,1501.0580974853,0.0839051875,5.1194241035,0.6959778831,0.2988487394,2.477640601,0.1914307117,-0.1008193572,0.536911595,1130.3925846506,1661.3036668518,0.8228938538,0.5049673524
998.6696017181,0.0967118441,8.5343877204,637.5468183151,0.7849678661,0.2643391016,4.1261860598,0.2257080693,-0.1280574804,0.6617435308,1499.436626401,0.040418748,5.8467538147,1,0.2539049492,3.9510887962,0.2089988834,-0.090059871,0.4120284931,1524.8856835299,1650.1007144284,0.8370473445,0.9954456299
1000.4339242691,0.0900090512,5.4316952596,293.8701081192,0.8829809718,0.2605775612,3.9701966775,0.3292119686,-0.0961963612,0.4517562692,1501.5703758122,0.0675019852,5.3929085139,0.9994971251,0.3931515785,3.0306854004,0.1933791159,-0.056747927,0.8716174816,1144.1075304846,1608.5485080908,0.8991761483,1.1813545527
1000.3647688814,0.1047855711,1.6530305617,312.9600159199,0.5362308289,0.3326303891,2.7120471215,0.2591881984,-0.0938084649,0.0345095265,1501.2492439438,0.069932057,6.5680226289,0.7370074273,0.3348232648,1.7748718082,0.25275328,-0.0983780413,0.790789584,1054.5737472841,1644.9965778159,0.4828997457,0.4183169274
1000.2916488113,0.074895311,6.091424787,368.1441647617,0.6277300713,0.3919216561,2.4902085942,0.3157533555,-0.1385889493,0.6697124309,1500.818145447,0.05725408,5.9376088633,0.7444363926,0.3073873892,1.4634384444,0.2817983805,-0.1392280735,0.3986436884,1168.2460682354,1625.9696131576,0.583337065,0.3192386604
999.1233482302,0.079089635,3.7808058611,689.2105420126,0.9649913967,0.1784664704,3.3986590806,0.3615536797,-0.1155556437,0.6603986384,1499.7709622004,0.0742278787,5.7732694477,0.9880801156,0.2238128335,3.6247048637,0.1732143068,-0.0578246149,0.1908768629,1205.2128457128,1795.1235551605,0.5577211679,0.7996735625
999.0678340489,0.1348619068,6.8234034503,599.9158320917,0.7666900881,0.3379668606,3.1531461678,0.2195036113,-0.1205146158,0.4403989983,1499.072904011,0.0653265661,6.8951760687,0.9228631666,0.3676553424,3.7997878364,0.2237276628,-0.073449317,0.5974392753,1551.1207012588,1769.2978966745,0.8053800765,1.2794336861
1000.9489516131,0.1001261801,7.8938535628,459.2890619997,0.6621033007,0.477541927,3.5990022711,0.4823429449,-0.0664389065,0.4363230281,1501.4516480857,0.0894569698,6.8200401182,0.9010199084,0.3403136204,3.2937107746,0.1578661472,-0.1038273979,0.8130322818,1363.9624850684,1781.6639611997,1.1239574909,0.9966221092
999.675733406,0.0949633362,3.939733485,746.6973093435,0.8303662445,0.3733252627,4.071523334,0.2258398377,-0.1197711006,0.3665824234,1499.500726827,0.0924437697,5.7849970205,0.9985781999,0.2843764254,4.2572849014,0.2457527536,-0.0964468951,0.7169988226,1279.0377734311,1898.8246904451,1.2522430633,1.1919557589
998.3559252676,0.0835099084,6.9386253111,204.0563862475,0.8301044502,0.2441646212,3.8283052617,0.3110364555,-0.0518792541,0.0412254811,1500.7157379941,0.0926040785,6.3098652427,1,0.2617014129,4.3458911086,0.1237361905,-0.0952222892,0.6154753075,1116.5951666022,1619.9498138282,0.7752638696,1.1300740404
1000.5458923971,0.0773577829,7.18340615,293.5672265268,0.6817398687,0.3931208893,3.2597735436,0.2695943267,-0.0716952372,0.7722044933,1498.7489900739,0.1067294565,5.0216862122,0.8487296255,0.2793254076,3.6452307824,0.1464849919,-0.1235905825,0.245697315,1163.6789613674,1656.0898209974,0.858713812,0.8597330907
999.2367883232,0.0853249201,4.3855555809,501.7758273028,0.6304836731,0.4531931977,2.7106094481,0.2633384176,-0.0886131412,0.9555480601,1500.6241462327,0.0479301258,6.2245731386,0.8917790706,0.2876650171,2.8272066523,0.1940391639,-0.0683711538,0.8136067247,1186.9998877402,1650.3262415501,0.7522069619,0.7144797568
999.0550054627,0.0830638,6.6145795695,381.2841406779,0.6768409866,0.3490157463,2.5308970303,0.2034532515,-0.1152518401,0.6212893719,1498.814637558,0.0840598635,7.3525826557,0.7644851661,0.2670318157,3.3547773166,0.2851841525,-0.1180116576,0.8710817032,1208.5447571934,1734.4700056586,0.5833009361,0.6555341857
999.4850026092,0.1272594842,3.5705782011,445.7618209589,0.6315752716,0.1875262174,2.5830734889,0.2093628893,-0.1098657029,0.6374409228,1501.164105915,0.0959395243,5.2454816576,0.7960610513,0.3690406555,2.302334656,0.2314198106,-0.075879754,0.5474514475,1202.0346897928,1725.4933032175,0.2912689832,0.6667640345
997.463551313,0.0862099586,6.0390011727,274.2537958842,0.7515943783,0.2280795698,2.7383879004,0.2588340549,-0.1077224337,0.5225160613,1499.1770013985,0.0692585009,4.5784622351,0.8670705793,0.229283935,2.348226227,0.1324501543,-0.089536774,0.2577014031,1140.2461223631,1586.1421754124,0.4548546369,0.463783825
999.6796087233,0.1078711127,4.1279712343,350.9548363363,0.7991097762,0.3768576326,3.1992598177,0.3413917098,-0.1447806366,0.7308849496,1500.674286238,0.108444157,4.9028715488,0.6912792471,0.2917794138,2.4109993366,0.1630420736,-0.0456764355,0.3271855428,1155.9558843509,1687.272681179,0.9273336888,0.4838644964
999.3487653494,0.1029613837,5.6343417339,464.2552895498,0.6576721169,0.3076709907,3.4117533182,0.4204659648,-0.1120079817,0.6211695752,1500.5957475653,0.0824097182,4.978395035,0.7889834475,0.2137535685,3.8595249307,0.1998407086,-0.1205716012,0.249241998,1268.6723679988,1691.0648980059,0.6611024733,0.6448957518
999.6284343756,0.0808538363,3.4459889282,803.2834927315,0.4984676475,0.2497359926,3.2148125564,0.3012055466,-0.1033279534,0.4926626497,1500.8494686261,0.1064822977,6.7743236645,0.6708942685,0.2799026548,1.5311371448,0.2589630506,-0.087497781,0.5447123984,1223.4404254458,2080.2944408851,0.38486383,0.275182251
999.6102506671,0.1126669015,6.0784591203,445.7301251526,0.6465825617,0.1752719649,2.9214415717,0.2991274857,-0.0781355895,0.2118943338,1500.2496564715,0.0965366298,6.1814658003,0.6867324719,0.2611179425,2.7150035082,0.2057749873,-0.1088942005,0.5028918192,1304.8645844209,1766.2337043367,0.3261280338,0.4755808106
1000.4107313571,0.0959662757,6.150420781,420.2977805031,0.638905501,0.4409424524,2.1031172391,0.3223399942,-0.1294907533,0.5126668979,1500.0387802347,0.0920489382,7.5889022773,0.698810627,0.2591348676,1.5193796785,0.2571068501,-0.0692647772,0.8011480442,1248.4843413566,1793.6379615341,0.5710926218,0.2608714874
1000.1387392357,0.1113389405,0.4533095517,634.2953760646,0.7225090923,0.3068029189,4.3634710721,0.1539702165,-0.1179677598,0.3439887764,1500.6220315384,0.0931820765,5.4119268994,0.8752087303,0.3149018882,2.8434525948,0.2537726847,-0.05845685,0.0960402451,1032.1522644566,1820.4937557519,0.9609934149,0.7822446829
999.942053742,0.0945251572,10.8037632764,693.3220550057,0.8745333682,0.1885618861,3.7937843842,0.2914726055,-0.1133024405,0.5954346225,1499.7399439039,0.085191667,5.6692298236,0.9284964822,0.2663742641,3.9385128288,0.2079943922,-0.1029019819,0.8531906568,1707.9815482598,1834.5944867631,0.6059449704,0.9558419265
1000.2574597584,0.1036106886,6.3145460028,309.8338670047,0.6931799849,0.3196809767,2.6223365979,0.1901407218,-0.076227942,0.6678148575,1499.9462940181,0.0979788935,5.8860416166,0.8633702846,0.3153372386,2.2932891933,0.1067038913,-0.0818109329,0.4475489028,1202.967648942,1678.6299157137,0.5714211604,0.6204475092
998.3279839471,0.1063974224,3.1528908114,223.3806478064,0.6291423277,0.3678654948,2.714222308,0.2519907593,-0.0955729136,0.489433757,1498.8438314361,0.0821059053,6.1779989087,0.7617204287,0.2823138869,3.1178265007,0.2146481192,-0.1047413599,0.4575757307,1073.2631343971,1612.1537081797,0.6163916688,0.6601832141
1001.5087238858,0.0829389786,6.8341011257,625.8670508838,0.7097674835,0.2136601412,2.8510789689,0.1892145085,-0.0821237033,0.8962022035,1500.2472538845,0.0772427619,4.1319929679,0.7925345084,0.2898439688,3.4192550321,0.1797467556,-0.0679335177,0.6034190603,1356.25853423,1700.0030806604,0.4184372512,0.7780734331
999.925322934,0.0906683618,5.8006455004,414.9795953854,0.6940373871,0.3205846485,3.5602491393,0.2459495606,-0.1311036805,0.8339922738,1498.9587562765,0.1049221318,6.9129106056,0.807325129,0.3393573889,3.5173646118,0.1763343601,-0.1105261195,0.925640471,1218.1776267565,1799.950643357,0.7652553667,0.9456182115
998.5699026629,0.1048215343,4.9450217731,490.0395516018,0.572594392,0.3830677765,2.7726538321,0.0986212463,-0.0975051757,0.2343402208,1499.6343128497,0.0825131414,6.095977795,0.7645911112,0.3296699215,3.205295803,0.119462563,-0.1040823954,0.4383068784,1252.5793409506,1746.1233632403,0.605907279,0.8024856019
999.1007874593,0.1272249336,4.7870423183,367.8871680439,0.6315976272,0.5429544127,2.3730127552,0.2958690154,-0.0703834807,0.6564479377,1500.5081789056,0.0685446781,4.7059942686,0.7631314247,0.3600574493,1.6474226041,0.2461397915,-0.0845428385,0.4459024382,1223.1555292428,1619.1778599712,0.8001041608,0.4433852675
1000.8644195776,0.1060357691,1.8812521875,569.3386230239,0.8048956193,0.3475941479,2.7950998639,0.2420707326,-0.1027912072,0.4891471281,1500.259107763,0.0853307807,6.3031305704,0.8460367059,0.2254547488,3.0589243022,0.1868230222,-0.1093682527,1.0464106626,1114.4361009737,1806.4784854846,0.7698333517,0.5620875831
999.5342306181,0.1062266974,6.2784765629,395.0116539614,0.7821400529,0.2375333721,2.8774274605,0.0323543347,-0.0977641697,0.5681171223,1501.0839831598,0.0666111281,6.8099870723,0.7497336796,0.374121279,2.2567189894,0.1329645569,-0.0825122517,0.4955992684,1262.9840260716,1680.2695335723,0.5327840231,0.6275527741
999.9853285487,0.1026931844,4.0378256298,481.822809277,0.8371242113,0.373085381,3.1765549235,0.2882214161,-0.1074009787,0.4224891978,1499.5611698899,0.059781112,5.9251299869,0.8995990397,0.4067957111,3.2610768772,0.2559729077,-0.1034537778,0.3942387723,1199.7766120637,1670.2280411308,0.979019575,1.1829609872
998.5642940273,0.1006361005,1.058633197,370.9151840991,0.6945621792,0.1579834103,2.9875194505,0.3497991671,-0.1311070709,0.2810819752,1500.205588739,0.0721889292,5.4994371004,0.697240937,0.2492728769,2.8796784727,0.1617526225,-0.1155738872,0.9229796856,1038.0803799466,1647.4583512623,0.3149276822,0.4832429574
1001.3031783469,0.079103208,3.6384979106,513.622222842,0.8371104927,0.4204478422,3.2204330888,0.2771457634,-0.1203995262,0.3542669699,1500.103255896,0.0834851106,4.9476141193,0.8363892787,0.3729019493,3.4769630134,0.2032805658,-0.0661583633,0.3130339123,1149.132312151,1712.2559997761,1.1216465598,1.0802242381
1000.0324463264,0.1006410575,5.4480899852,372.7421601197,0.4857575178,0.3352891868,2.2967647292,0.1878856484,-0.1220931177,0.7000692184,1499.638850042,0.0967912996,6.3039234648,0.596823239,0.2750464846,2.0225610788,0.1605763104,-0.1039226984,0.0032734635,1204.4075458368,1727.0730496599,0.3580130641,0.331957136
